source_type,source_name,RA,DEC,z_hetdex,z_hetdex_conf
lae,HETDEX J145748.01+521243.1,224.45006,52.211964,2.5244694,0.95
lae,HETDEX J111133.72+521243.3,167.8905,52.212036,2.5981526,0.95
lae,HETDEX J134734.32+521243.4,206.893,52.21205,2.8477066,0.95
lae,HETDEX J145745.44+521244.2,224.43935,52.212273,2.2158134,0.95
lae,HETDEX J131104.54+521244.7,197.76894,52.21241,2.1699,0.95
lae,HETDEX J152505.56+521244.9,231.27316,52.212467,2.175232,0.95
lae,HETDEX J152505.56+521244.9,231.27316,52.212467,2.175232,0.95
lae,HETDEX J152505.56+521244.9,231.27316,52.212467,2.175232,0.95
lae,HETDEX J120731.65+521245.5,181.88187,52.21264,2.4510245,0.95
lae,HETDEX J114945.25+521246.1,177.43855,52.212814,2.1260278,0.43349287
lae,HETDEX J132246.96+521246.3,200.69565,52.21287,2.2522068,0.95
lae,HETDEX J152506.81+521246.8,231.27838,52.212994,2.6478596,0.95
lae,HETDEX J132223.56+521247.2,200.59816,52.213116,2.0652213,0.95
lae,HETDEX J142955.21+521247.7,217.48003,52.21326,3.2496715,0.9460583
lae,HETDEX J112020.36+521248.6,170.08482,52.21351,2.7777088,0.95
lae,HETDEX J145416.38+521249.2,223.56827,52.213676,2.266598,0.95
lae,HETDEX J111204.95+521249.3,168.02063,52.2137,2.8026154,0.95
lae,HETDEX J114402.09+521249.4,176.0087,52.21372,2.4825633,0.95
lae,HETDEX J130459.62+521250.3,196.24843,52.21398,2.212407,0.95
lae,HETDEX J112330.37+521250.3,170.87654,52.21398,2.8863626,0.6411719
lae,HETDEX J145110.75+521250.6,222.79478,52.21405,2.9452763,0.95
lae,HETDEX J134743.86+521250.7,206.93277,52.214077,2.5911427,0.95
lae,HETDEX J150358.32+521251.4,225.99301,52.214275,2.5789075,0.95
lae,HETDEX J142149.33+521251.9,215.45554,52.214405,1.9581234,0.95
lae,HETDEX J133611.37+521252.0,204.0474,52.214447,2.226617,0.95
lae,HETDEX J133611.37+521252.0,204.0474,52.214447,2.226617,0.95
lae,HETDEX J120006.95+521252.0,180.02898,52.214455,2.3300452,0.95
lae,HETDEX J115010.76+521252.4,177.54485,52.214554,2.2807994,0.95
lae,HETDEX J144318.79+521253.4,220.82831,52.214832,2.8210638,0.95
lae,HETDEX J144318.79+521253.4,220.82831,52.214832,2.8210638,0.95
lae,HETDEX J145136.46+521254.3,222.9019,52.215076,2.2488904,0.95
lae,HETDEX J145136.46+521254.3,222.9019,52.215076,2.2488904,0.95
lae,HETDEX J134443.03+521254.4,206.17929,52.215115,2.5980954,0.95
lae,HETDEX J130401.38+521254.5,196.00575,52.21513,2.4104102,0.95
lae,HETDEX J133016.33+521254.6,202.56804,52.215176,3.0750184,0.95
lae,HETDEX J105504.95+521254.9,163.77063,52.21526,2.9986777,0.95
lae,HETDEX J122323.88+521255.1,185.84949,52.215305,2.2299414,0.95
lae,HETDEX J142405.63+521255.2,216.02345,52.215336,2.0393028,0.95
lae,HETDEX J123411.68+521255.3,188.54866,52.21536,2.1380737,0.95
lae,HETDEX J142409.98+521255.8,216.0416,52.21551,2.7800958,0.95
lae,HETDEX J134206.49+521256.4,205.52705,52.215668,3.213615,0.95
lae,HETDEX J145107.72+521256.7,222.78215,52.215755,2.4848175,0.95
lae,HETDEX J131137.75+521256.7,197.90729,52.215763,2.5806677,0.95
lae,HETDEX J150511.76+521256.9,226.29901,52.2158,3.1108441,0.6847801
lae,HETDEX J150505.67+521257.4,226.2736,52.215942,2.4939592,0.95
lae,HETDEX J145927.85+521257.4,224.86606,52.21595,2.608965,0.95
lae,HETDEX J144251.39+521257.6,220.71411,52.215992,2.5941951,0.95
lae,HETDEX J120629.91+521258.9,181.62462,52.21635,2.2882464,0.95
lae,HETDEX J113918.38+521259.2,174.82658,52.21644,2.168929,0.95
lae,HETDEX J143126.96+521300.0,217.86235,52.21667,2.177297,0.95
lae,HETDEX J105925.61+521300.2,164.8567,52.21671,2.544637,0.95
lae,HETDEX J112642.62+521300.2,171.67757,52.216724,2.0523362,0.3417566
lae,HETDEX J114944.68+521300.4,177.43617,52.21679,2.4159725,0.95
lae,HETDEX J145336.88+521300.8,223.40367,52.216896,3.0470347,0.93783027
lae,HETDEX J141001.16+521301.2,212.50484,52.217003,2.4843893,0.95
lae,HETDEX J145044.08+521302.2,222.68365,52.21728,2.405802,0.95
lae,HETDEX J145044.08+521302.2,222.68365,52.21728,2.405802,0.95
lae,HETDEX J145044.08+521302.2,222.68365,52.21728,2.405802,0.95
lae,HETDEX J134442.18+521304.0,206.17574,52.217777,2.483073,0.95
lae,HETDEX J142954.89+521304.0,217.47871,52.21778,3.4646583,0.95
lae,HETDEX J130153.73+521304.7,195.47386,52.21796,2.4078429,0.95
lae,HETDEX J150357.25+521305.1,225.98853,52.218094,2.3545241,0.95
lae,HETDEX J130154.90+521305.2,195.47876,52.218117,2.7517078,0.95
lae,HETDEX J143235.10+521305.8,218.14627,52.218277,2.0297995,0.95
lae,HETDEX J124255.22+521306.4,190.73007,52.218437,2.6085782,0.8879156
lae,HETDEX J145953.23+521306.6,224.9718,52.218494,2.4412081,0.95
lae,HETDEX J142431.26+521306.7,216.13025,52.218533,2.0997467,0.95
lae,HETDEX J152408.57+521306.9,231.03569,52.218594,3.2016516,0.5178632
lae,HETDEX J150333.79+521307.1,225.8908,52.21863,2.721543,0.95
lae,HETDEX J123422.28+521307.1,188.59285,52.21864,2.6979196,0.82216364
lae,HETDEX J144114.92+521307.2,220.31218,52.218674,2.1886356,0.95
lae,HETDEX J122109.61+521307.8,185.29005,52.218838,3.0371938,0.17216815
lae,HETDEX J150259.62+521308.8,225.7484,52.219124,2.9560637,0.95
lae,HETDEX J111208.67+521309.0,168.03612,52.219177,3.021873,0.86606014
lae,HETDEX J115043.19+521309.0,177.67996,52.219177,2.2014143,0.95
lae,HETDEX J150105.64+521309.1,225.27351,52.219204,2.1839125,0.95
lae,HETDEX J105722.06+521309.6,164.3419,52.21934,2.8932495,0.95
lae,HETDEX J142148.93+521309.8,215.45386,52.219402,2.9332962,0.95
lae,HETDEX J152519.15+521310.6,231.32977,52.219612,2.106272,0.95
lae,HETDEX J123345.70+521310.9,188.4404,52.219696,2.1095135,0.95
lae,HETDEX J122022.28+521311.2,185.09283,52.21977,2.2581308,0.95
lae,HETDEX J150334.57+521311.6,225.89403,52.219894,2.1795192,0.95
lae,HETDEX J161333.45+521312.4,243.38937,52.22012,2.4941733,0.95
lae,HETDEX J141352.76+521312.6,213.46982,52.22017,2.500904,0.95
lae,HETDEX J130413.04+521313.0,196.05435,52.22028,2.9006963,0.95
lae,HETDEX J112215.68+521313.0,170.56535,52.22029,2.732339,0.8533021
lae,HETDEX J130225.97+521314.0,195.60822,52.220554,2.7514694,0.95
lae,HETDEX J111950.43+521314.4,169.96014,52.220654,2.7461293,0.95
lae,HETDEX J132231.72+521314.6,200.63216,52.220726,1.9542811,0.95
lae,HETDEX J132233.18+521315.2,200.63826,52.2209,2.1809673,0.95
lae,HETDEX J135453.67+521315.7,208.72362,52.22104,2.269305,0.95
lae,HETDEX J150144.49+521316.0,225.43538,52.2211,3.4675713,0.95
lae,HETDEX J145925.18+521316.3,224.8549,52.221203,2.251664,0.95
lae,HETDEX J105538.99+521316.4,163.91246,52.22122,2.0536938,0.95
lae,HETDEX J113855.00+521317.1,174.72917,52.221416,2.6775548,0.95
lae,HETDEX J144047.49+521318.2,220.19786,52.221714,2.1740065,0.95
lae,HETDEX J150513.03+521318.5,226.30428,52.221798,2.4162934,0.95
lae,HETDEX J113612.96+521318.7,174.05399,52.221848,1.958354,0.95
lae,HETDEX J130435.28+521318.8,196.147,52.221886,2.6994174,0.95
lae,HETDEX J132806.43+521319.5,202.02681,52.222076,2.078345,0.95
lae,HETDEX J114338.69+521320.2,175.91122,52.222275,2.9431202,0.90890926
lae,HETDEX J132158.70+521321.3,200.49458,52.22259,2.4007175,0.95
lae,HETDEX J141719.05+521321.5,214.32939,52.222626,3.396381,0.2086804
lae,HETDEX J133024.32+521322.3,202.60133,52.222862,3.0851235,0.95
lae,HETDEX J140232.23+521322.9,210.6343,52.22302,3.0323062,0.95
lae,HETDEX J145123.48+521323.2,222.84784,52.223106,3.2198443,0.95
lae,HETDEX J144305.99+521323.5,220.77495,52.223186,2.2075036,0.95
lae,HETDEX J142424.88+521323.9,216.10365,52.22331,2.0805836,0.95
lae,HETDEX J145149.93+521325.1,222.95805,52.22364,2.0165932,0.95
lae,HETDEX J145149.93+521325.1,222.95805,52.22364,2.0165932,0.95
lae,HETDEX J133633.75+521325.2,204.14062,52.223663,2.8960714,0.95
lae,HETDEX J123425.33+521325.3,188.60553,52.223694,2.3845732,0.95
lae,HETDEX J105714.28+521325.9,164.3095,52.223866,2.8998318,0.82758373
lae,HETDEX J144317.68+521326.0,220.82368,52.223877,2.5790057,0.95
lae,HETDEX J144317.68+521326.0,220.82368,52.223877,2.5790057,0.95
lae,HETDEX J125501.30+521326.5,193.75542,52.224033,3.1261492,0.44446552
lae,HETDEX J123723.26+521326.8,189.34691,52.224125,2.907048,0.944956
lae,HETDEX J145147.94+521327.2,222.94974,52.224216,2.0335512,0.95
lae,HETDEX J145429.39+521328.9,223.62247,52.224705,2.2173026,0.95
lae,HETDEX J142747.41+521329.2,216.94756,52.224766,2.850915,0.95
lae,HETDEX J112833.07+521329.4,172.1378,52.224842,2.4989123,0.95
lae,HETDEX J143200.53+521329.7,218.00221,52.224903,2.1758,0.95
lae,HETDEX J142846.87+521330.3,217.1953,52.22509,2.11933,0.95
lae,HETDEX J142040.15+521330.3,215.16728,52.225094,1.9455509,0.95
lae,HETDEX J134326.01+521330.6,205.85837,52.225163,2.7339184,0.95
lae,HETDEX J133113.72+521331.2,202.80717,52.225334,2.993609,0.79735905
lae,HETDEX J112331.22+521331.2,170.88007,52.22534,2.3519652,0.69168115
lae,HETDEX J150118.85+521331.3,225.32852,52.22535,3.1667557,0.95
lae,HETDEX J112048.28+521331.4,170.20117,52.225388,2.042981,0.95
lae,HETDEX J141806.56+521331.9,214.52733,52.225517,2.5091157,0.95
lae,HETDEX J125454.09+521331.9,193.72537,52.22554,2.9351149,0.95
lae,HETDEX J134753.04+521332.0,206.971,52.225555,2.8228073,0.95
lae,HETDEX J112356.36+521332.2,170.98482,52.22561,2.4831884,0.95
lae,HETDEX J135152.42+521332.5,207.9684,52.225697,2.6080017,0.95
lae,HETDEX J113707.37+521332.9,174.2807,52.22582,2.2318666,0.95
lae,HETDEX J142746.48+521333.2,216.94365,52.2259,2.0932631,0.95
lae,HETDEX J112855.53+521333.4,172.23138,52.22594,2.0594862,0.95
lae,HETDEX J131140.32+521333.6,197.91801,52.225994,3.1514754,0.21869302
lae,HETDEX J135252.46+521335.2,208.21857,52.22644,2.2313073,0.95
lae,HETDEX J150146.21+521335.8,225.44254,52.2266,2.3107007,0.95
lae,HETDEX J112808.57+521336.0,172.03572,52.226658,2.0319881,0.95
lae,HETDEX J105612.12+521336.2,164.05049,52.226734,2.5764549,0.95
lae,HETDEX J150002.64+521336.5,225.01102,52.226807,2.6226976,0.95
lae,HETDEX J122138.05+521337.6,185.40854,52.22711,2.2506845,0.95
lae,HETDEX J131048.27+521337.8,197.70111,52.227177,2.175767,0.95
lae,HETDEX J143025.51+521338.1,217.60631,52.227253,1.9972155,0.95
lae,HETDEX J122135.11+521338.3,185.39629,52.227318,2.0126026,0.95
lae,HETDEX J125429.27+521338.5,193.62196,52.22735,2.5093129,0.95
lae,HETDEX J125428.59+521338.5,193.61914,52.227367,3.0543585,0.7658086
lae,HETDEX J114931.00+521338.5,177.37915,52.227367,2.4244883,0.91237456
lae,HETDEX J145802.56+521338.9,224.51065,52.22746,2.8715107,0.95
lae,HETDEX J143104.77+521338.9,217.76987,52.227474,3.4509506,0.95
lae,HETDEX J113640.24+521339.7,174.16766,52.227695,2.8912995,0.95
lae,HETDEX J142839.74+521340.1,217.16559,52.2278,3.3140655,0.95
lae,HETDEX J123620.56+521340.6,189.08566,52.227943,2.2742007,0.28992802
lae,HETDEX J112034.60+521340.7,170.14418,52.22798,2.5723736,0.9029743
lae,HETDEX J142257.81+521341.0,215.74088,52.228065,3.2098389,0.19316702
lae,HETDEX J141835.68+521341.1,214.64865,52.228085,2.1761787,0.95
lae,HETDEX J135339.65+521341.1,208.41519,52.228092,2.1728709,0.95
lae,HETDEX J143030.89+521341.2,217.62872,52.22812,2.301469,0.95
lae,HETDEX J142226.28+521341.6,215.60951,52.228214,2.553021,0.95
lae,HETDEX J115724.64+521341.6,179.35265,52.228233,2.4289973,0.95
lae,HETDEX J143100.41+521342.1,217.7517,52.228355,2.2009616,0.95
lae,HETDEX J150614.13+521342.1,226.55888,52.228363,1.9820101,0.95
lae,HETDEX J144129.12+521342.8,220.37135,52.22855,2.5201418,0.95
lae,HETDEX J112832.26+521343.4,172.13441,52.228714,2.5994203,0.95
lae,HETDEX J143104.68+521343.5,217.7695,52.228756,2.3052785,0.95
lae,HETDEX J133125.88+521344.1,202.85782,52.228928,2.3735394,0.95
lae,HETDEX J142243.93+521344.3,215.68306,52.228985,2.955109,0.95
lae,HETDEX J135332.55+521344.7,208.38564,52.229076,2.775816,0.95
lae,HETDEX J114557.47+521344.9,176.48947,52.22913,2.3241458,0.95
lae,HETDEX J105800.85+521345.9,164.50352,52.229404,2.4739897,0.95
lae,HETDEX J150145.86+521346.3,225.44107,52.229527,2.0896509,0.95
lae,HETDEX J142423.23+521346.5,216.0968,52.229588,2.4462845,0.95
lae,HETDEX J133121.09+521346.6,202.83788,52.2296,1.9297118,0.95
lae,HETDEX J125523.60+521346.6,193.84834,52.2296,2.250043,0.95
agn,HETDEX J150325.36+521346.7,225.85567,52.229645,2.43739,1.0
lae,HETDEX J142751.41+521349.1,216.96422,52.230293,2.144319,0.95
lae,HETDEX J132211.59+521349.5,200.5483,52.230415,2.6998289,0.95
lae,HETDEX J152530.58+521349.8,231.37743,52.23051,3.182125,0.6341186
lae,HETDEX J130524.58+521349.9,196.35242,52.23052,2.6745353,0.8992594
lae,HETDEX J134247.36+521350.2,205.69734,52.2306,1.9469004,0.95
lae,HETDEX J111201.44+521351.0,168.006,52.23083,2.292097,0.95
lae,HETDEX J133101.81+521351.4,202.75752,52.230957,2.830937,0.8286089
lae,HETDEX J122041.08+521351.6,185.17116,52.23099,2.0979447,0.95
lae,HETDEX J132827.90+521351.9,202.11624,52.23107,1.9910445,0.95
lae,HETDEX J145122.24+521352.0,222.84268,52.231106,2.4811568,0.95
lae,HETDEX J141811.24+521353.6,214.54681,52.231564,1.9294653,0.23480448
lae,HETDEX J130422.20+521353.7,196.09248,52.23158,2.4552126,0.95
lae,HETDEX J114401.97+521353.9,176.0082,52.23165,1.9931593,0.11989954
lae,HETDEX J135250.09+521354.3,208.20872,52.23175,2.1862662,0.95
lae,HETDEX J124312.43+521354.7,190.80179,52.23185,2.5597684,0.33653077
lae,HETDEX J145122.50+521355.3,222.84373,52.23204,2.11594,0.95
lae,HETDEX J113023.13+521355.8,172.59636,52.23216,2.024862,0.95
lae,HETDEX J145727.67+521355.9,224.36528,52.232193,3.4603882,0.43126604
lae,HETDEX J110637.22+521356.1,166.65508,52.23225,2.479922,0.95
lae,HETDEX J145149.07+521356.9,222.95445,52.23248,2.4292202,0.95
lae,HETDEX J145737.54+521357.1,224.40643,52.232525,2.5058486,0.95
lae,HETDEX J141809.74+521359.2,214.54059,52.2331,2.2220833,0.95
lae,HETDEX J141515.37+521400.0,213.81404,52.233326,2.2266498,0.95
lae,HETDEX J130426.24+521400.0,196.10933,52.23333,2.0522456,0.95
lae,HETDEX J144027.73+521400.2,220.11554,52.233376,3.0205564,0.95
lae,HETDEX J142900.63+521400.2,217.25264,52.233402,2.790594,0.95
lae,HETDEX J123357.41+521401.2,188.48921,52.233673,2.8783646,0.6082056
lae,HETDEX J150119.41+521401.4,225.33089,52.23372,2.2294972,0.95
lae,HETDEX J152455.48+521402.4,231.23119,52.23401,2.9404051,0.95
lae,HETDEX J124014.54+521403.8,190.06058,52.234394,2.9662256,0.19993334
lae,HETDEX J112909.28+521404.9,172.28868,52.234707,2.8121688,0.89619493
lae,HETDEX J121459.51+521405.4,183.74794,52.23483,2.1033506,0.95
lae,HETDEX J134737.67+521406.2,206.90695,52.235046,2.154777,0.95
lae,HETDEX J135228.11+521406.6,208.11714,52.235176,2.3583503,0.95
lae,HETDEX J145048.78+521406.9,222.70323,52.23524,2.2040389,0.95
lae,HETDEX J142036.92+521407.2,215.15384,52.235336,2.6200972,0.95
lae,HETDEX J143449.35+521407.4,218.70564,52.235386,2.5629854,0.95
agn,HETDEX J122334.31+521407.4,185.89294,52.23539,2.3002,1.0
agn,HETDEX J122334.31+521407.4,185.89294,52.23539,2.3002,1.0
agn,HETDEX J122334.31+521407.4,185.89294,52.23539,2.3002,1.0
lae,HETDEX J145932.30+521407.7,224.8846,52.235485,2.5271845,0.95
lae,HETDEX J112843.80+521408.0,172.1825,52.235546,2.2931993,0.95
lae,HETDEX J113048.32+521408.3,172.70134,52.235645,2.8726542,0.95
lae,HETDEX J113048.32+521408.3,172.70134,52.235645,2.8726542,0.95
lae,HETDEX J125806.76+521408.6,194.52815,52.23572,2.3690882,0.95
lae,HETDEX J143135.19+521409.7,217.89664,52.23602,3.2704644,0.78518534
lae,HETDEX J161316.15+521409.9,243.3173,52.236088,2.5002785,0.95
lae,HETDEX J145149.04+521411.2,222.95432,52.236435,3.3220878,0.95
lae,HETDEX J143209.68+521411.3,218.04034,52.23647,3.392826,0.95
lae,HETDEX J110858.35+521411.7,167.24313,52.236572,2.4811974,0.95
lae,HETDEX J143114.50+521412.7,217.81042,52.23685,2.3667593,0.95
lae,HETDEX J142924.96+521413.0,217.35399,52.23693,2.169958,0.95
lae,HETDEX J134741.01+521413.4,206.92088,52.237045,2.2435012,0.95
lae,HETDEX J142902.94+521413.5,217.26225,52.237095,2.554247,0.95
lae,HETDEX J133037.73+521414.0,202.65721,52.237225,2.7258134,0.95
lae,HETDEX J112005.46+521415.4,170.02274,52.237617,2.189212,0.95
lae,HETDEX J122036.59+521415.9,185.15245,52.237762,2.4339838,0.95
lae,HETDEX J150208.49+521417.2,225.53537,52.238113,2.8766618,0.8875281
lae,HETDEX J114236.60+521417.5,175.65251,52.238182,2.587555,0.95
lae,HETDEX J141939.43+521418.5,214.9143,52.238483,2.2517462,0.95
lae,HETDEX J121514.40+521420.0,183.80998,52.238884,3.076212,0.88572377
lae,HETDEX J132705.86+521420.1,201.77443,52.238914,2.0627694,0.95
lae,HETDEX J134328.43+521420.2,205.86844,52.23894,2.528328,0.95
lae,HETDEX J150112.92+521420.5,225.30385,52.239033,2.3724127,0.95
lae,HETDEX J133033.18+521420.5,202.63824,52.239033,3.2581382,0.7304313
lae,HETDEX J150543.20+521420.7,226.43,52.23907,2.2353225,0.95
lae,HETDEX J135237.83+521420.7,208.15764,52.239075,2.6351633,0.95
lae,HETDEX J130142.86+521421.1,195.4286,52.239185,2.2846096,0.95
lae,HETDEX J134404.09+521421.3,206.01703,52.23926,2.964004,0.95
lae,HETDEX J150605.37+521421.8,226.52238,52.2394,2.3192992,0.95
lae,HETDEX J125753.64+521421.9,194.4735,52.239426,2.3813565,0.95
lae,HETDEX J105711.97+521422.6,164.29988,52.239616,2.3757775,0.95
lae,HETDEX J142413.95+521423.1,216.0581,52.239754,3.2001948,0.95
lae,HETDEX J132245.64+521423.1,200.69017,52.23976,3.0589824,0.17874946
lae,HETDEX J145749.20+521423.4,224.45502,52.23983,2.3242283,0.95
lae,HETDEX J110710.52+521423.7,166.79384,52.23992,2.2276292,0.95
lae,HETDEX J123703.58+521424.0,189.26491,52.24001,2.735334,0.95
lae,HETDEX J133059.65+521424.1,202.74854,52.240025,2.8638663,0.95
lae,HETDEX J142439.84+521424.8,216.16599,52.24022,2.1912444,0.95
lae,HETDEX J114326.04+521425.4,175.8585,52.24039,2.4733803,0.95
lae,HETDEX J124415.14+521425.7,191.0631,52.24047,2.8227005,0.5776129
lae,HETDEX J143440.02+521425.8,218.66673,52.24051,2.0287952,0.95
lae,HETDEX J121533.74+521426.1,183.89056,52.240585,2.392579,0.95
lae,HETDEX J111014.84+521428.3,167.56183,52.241184,2.4017706,0.95
lae,HETDEX J143440.06+521428.5,218.6669,52.24126,2.365476,0.95
lae,HETDEX J142030.24+521428.7,215.12599,52.241318,1.9788752,0.45813712
lae,HETDEX J142854.06+521429.0,217.22527,52.241383,2.1744752,0.95
lae,HETDEX J152406.25+521430.7,231.02606,52.24185,3.2485447,0.20662826
agn,HETDEX J134748.13+521431.3,206.95056,52.24203,2.227,1.0
lae,HETDEX J120600.88+521432.4,181.50366,52.24233,2.9885817,0.95
lae,HETDEX J120759.70+521432.7,181.99873,52.242405,2.355067,0.95
lae,HETDEX J113502.40+521433.1,173.75998,52.242516,2.0103147,0.95
lae,HETDEX J142949.22+521433.6,217.45508,52.242672,2.7703447,0.95
lae,HETDEX J150519.21+521433.7,226.33003,52.242683,2.288049,0.95
lae,HETDEX J144030.32+521434.2,220.12633,52.24284,2.2171714,0.95
lae,HETDEX J121514.40+521435.6,183.81001,52.24322,3.1165142,0.83429146
lae,HETDEX J122420.00+521435.7,186.08333,52.243237,2.4562497,0.95
lae,HETDEX J111136.86+521435.7,167.90358,52.243263,2.559522,0.95
lae,HETDEX J113559.06+521437.0,173.99606,52.24361,2.5306897,0.3121865
lae,HETDEX J133640.87+521437.5,204.17027,52.243744,2.6589675,0.95
lae,HETDEX J132317.89+521439.0,200.82454,52.24417,2.4473052,0.95
oii,HETDEX J133639.86+521439.2,204.16609,52.24423,2.0000062,0.77683485
lae,HETDEX J112818.75+521439.3,172.07811,52.24426,2.5332897,0.95
lae,HETDEX J124412.46+521439.4,191.05193,52.24427,2.4486053,0.95
lae,HETDEX J113700.04+521439.8,174.25017,52.24439,2.4491239,0.95
lae,HETDEX J134715.32+521440.8,206.81384,52.244675,2.5687704,0.95
lae,HETDEX J121512.91+521441.0,183.80379,52.244717,2.095279,0.95
lae,HETDEX J112001.98+521441.2,170.00827,52.24478,2.1192641,0.95
lae,HETDEX J124415.58+521441.5,191.06493,52.24485,2.681348,0.4477166
lae,HETDEX J150159.16+521442.1,225.49649,52.24503,2.6536937,0.94660026
lae,HETDEX J144325.42+521444.1,220.8559,52.245594,2.9368103,0.8907461
lae,HETDEX J124811.24+521444.9,192.04684,52.245796,3.129301,0.6089871
lae,HETDEX J113659.43+521444.9,174.2476,52.2458,3.0352263,0.95
lae,HETDEX J150149.63+521445.1,225.45677,52.24587,2.459697,0.95
lae,HETDEX J112754.14+521445.3,171.9756,52.245926,2.2677002,0.95
lae,HETDEX J113651.36+521446.1,174.214,52.24613,2.70075,0.95
lae,HETDEX J123742.69+521446.4,189.42789,52.246227,2.1696537,0.95
lae,HETDEX J135326.15+521446.7,208.35896,52.246315,2.2751305,0.95
lae,HETDEX J141827.21+521447.0,214.61336,52.246376,2.3717291,0.95
agn,HETDEX J144118.16+521447.2,220.32565,52.24644,2.767,1.0
lae,HETDEX J135214.80+521447.5,208.06166,52.24652,2.5270033,0.95
lae,HETDEX J113703.56+521448.0,174.26485,52.246662,2.1779885,0.95
lae,HETDEX J143505.27+521448.5,218.77194,52.2468,2.4629967,0.95
lae,HETDEX J105708.23+521448.7,164.2843,52.246857,2.6098788,0.95
lae,HETDEX J130510.88+521449.2,196.29535,52.24701,2.788183,0.68754727
lae,HETDEX J150134.98+521450.0,225.39575,52.247215,2.7750924,0.95
lae,HETDEX J150134.98+521450.0,225.39575,52.247215,2.7750924,0.95
lae,HETDEX J132702.51+521450.4,201.76045,52.24733,2.7481363,0.95
lae,HETDEX J134412.83+521450.7,206.05345,52.247414,3.1398983,0.95
lae,HETDEX J134413.41+521450.7,206.05588,52.24743,2.3302345,0.95
lae,HETDEX J111017.82+521451.0,167.57425,52.2475,2.7745657,0.8914964
lae,HETDEX J134436.21+521451.4,206.15088,52.24761,2.1901417,0.95
lae,HETDEX J110624.84+521451.9,166.60349,52.247757,2.8088446,0.95
lae,HETDEX J110952.36+521452.2,167.46819,52.247833,1.9548161,0.95
lae,HETDEX J144117.67+521452.3,220.32361,52.24787,2.6918964,0.94517034
lae,HETDEX J135428.24+521452.8,208.61766,52.248005,2.271749,0.95
lae,HETDEX J142030.10+521454.9,215.12541,52.248592,2.255605,0.95
lae,HETDEX J132702.50+521455.1,201.7604,52.24864,2.0437295,0.95
lae,HETDEX J141210.58+521455.6,213.0441,52.24878,2.6973107,0.95
lae,HETDEX J132230.59+521457.0,200.62747,52.24917,2.7213285,0.8716193
lae,HETDEX J113034.81+521457.1,172.64503,52.2492,2.4974892,0.95
lae,HETDEX J135215.15+521457.4,208.06311,52.24928,2.6817932,0.95
lae,HETDEX J120958.89+521457.6,182.49536,52.24934,2.7757008,0.95
lae,HETDEX J133108.30+521457.9,202.78459,52.249405,2.0909588,0.95
lae,HETDEX J110532.41+521458.3,166.38503,52.24954,1.9530139,0.95
lae,HETDEX J143050.59+521458.5,217.71078,52.249588,3.2467504,0.95
lae,HETDEX J114344.82+521458.9,175.93677,52.2497,2.8697248,0.95
lae,HETDEX J143300.94+521459.1,218.25394,52.249763,2.7494774,0.95
lae,HETDEX J130111.10+521459.2,195.29625,52.24977,2.671293,0.95
lae,HETDEX J121513.00+521459.5,183.80417,52.24985,2.2043517,0.95
lae,HETDEX J121513.00+521459.5,183.80417,52.24985,2.2043517,0.95
lae,HETDEX J152442.47+521459.9,231.17696,52.249966,1.9421039,0.95
lae,HETDEX J145126.25+521501.0,222.85939,52.250275,2.611491,0.76617396
lae,HETDEX J134409.82+521503.0,206.04091,52.250824,2.6112688,0.95
lae,HETDEX J133624.92+521503.1,204.10382,52.25086,2.4115293,0.95
lae,HETDEX J141609.84+521503.6,214.041,52.25099,3.3603745,0.86833996
lae,HETDEX J141114.63+521504.2,212.81094,52.25117,2.6904566,0.95
lae,HETDEX J135400.90+521504.2,208.50374,52.251175,2.4783258,0.95
lae,HETDEX J121036.13+521505.2,182.65054,52.25145,2.9520972,0.95
lae,HETDEX J143228.22+521505.9,218.1176,52.25163,3.122529,0.95
lae,HETDEX J113658.78+521506.0,174.24492,52.25166,2.995444,0.95
lae,HETDEX J133010.55+521506.2,202.54396,52.25172,2.0201802,0.95
lae,HETDEX J135327.06+521506.4,208.36275,52.251766,2.4839046,0.95
lae,HETDEX J143431.72+521506.4,218.63216,52.25179,2.9383073,0.95
lae,HETDEX J122107.66+521506.4,185.2819,52.25179,2.4344776,0.95
lae,HETDEX J124403.75+521507.9,191.01561,52.252197,2.3064225,0.95
lae,HETDEX J130509.98+521508.2,196.2916,52.25227,2.9766834,0.71540207
lae,HETDEX J121037.62+521509.0,182.65677,52.2525,2.8364584,0.95
lae,HETDEX J124314.46+521509.6,190.81024,52.252663,2.8383012,0.7639626
lae,HETDEX J134345.98+521509.6,205.94157,52.25267,2.6115158,0.95
lae,HETDEX J112148.08+521510.5,170.45035,52.252922,2.5409176,0.95
lae,HETDEX J121458.24+521510.7,183.74266,52.252975,2.0987349,0.95
lae,HETDEX J152511.14+521512.6,231.29642,52.253498,2.1785314,0.32568312
lae,HETDEX J134424.13+521513.2,206.10052,52.253666,3.0645695,0.9474037
lae,HETDEX J142816.95+521513.4,217.07062,52.253735,2.8992317,0.95
lae,HETDEX J141159.07+521513.8,212.99612,52.253822,3.3002505,0.95
lae,HETDEX J142401.72+521514.1,216.00716,52.253906,3.1032906,0.95
lae,HETDEX J150050.95+521514.6,225.2123,52.254055,3.0742536,0.9360198
lae,HETDEX J110754.27+521514.6,166.97612,52.25406,2.9154735,0.95
lae,HETDEX J131108.29+521514.9,197.78456,52.254128,2.4483917,0.95
